value,filter,filter
3585.8,3585.763865,0.252605586
3585.8,3585.79186,0.234575964
3585.8,3585.81676,0.216823352
3585,3585.838374,-0.551879197
3584.8,3585.856033,-0.662368457
3585,3585.868681,-0.379240912
3586,3585.87565,0.624671979
3586.4,3585.877399,0.942034905
3586.4,3585.875389,0.839215083
3586.4,3585.871343,0.742030863
3586.6,3585.866797,0.838171693
3585.2,3585.862789,-0.586457977
3586.8,3585.859682,0.978117805
3585.8,3585.857692,-0.091714181
3585.6,3585.857008,-0.284066224
3585.2,3585.857214,-0.64019539
3585.2,3585.857346,-0.574553373
3585.2,3585.856351,-0.512936328
3585,3585.853308,-0.643017598
3584.6,3585.847345,-0.941056369
3585,3585.837564,-0.445728031
3584.6,3585.823255,-0.756794816
3585.8,3585.80419,0.477252249
3585.8,3585.780969,0.435344368
3585.8,3585.754914,0.395295116
3585.8,3585.727439,0.357085285
3585.4,3585.699642,-0.054943247
3585,3585.672084,-0.41798138
3584.6,3585.644627,-0.735066464
3584.6,3585.616597,-0.633502117
3584,3585.587047,-1.102419383
3584,3585.554855,-0.943848894
3582,3585.51844,-2.674477533
3584,3585.475739,-0.423365482
3582,3585.424957,-2.18985819
3582,3585.364564,-1.851487597
3582.2,3585.292902,-1.349256919
3583,3585.208982,-0.330235713
3582,3585.112953,-1.116645432
3582.2,3585.00538,-0.671973753
3581.2,3584.886638,-1.398530592
3581.2,3584.756778,-1.08635199
3581.4,3584.615799,-0.611419615
3582.6,3584.464425,0.754991622
3583,3584.304776,1.207071933
3583,3584.140102,1.224863716
3583,3583.973884,1.23488055
3583.4,3583.809338,1.61331628
3583.4,3583.649471,1.562244859
3583.6,3583.497084,1.69585773
3584.6,3583.354861,2.554426191
3584.6,3583.225653,2.35509723
3583.4,3583.111992,1.035904038
3583.4,3583.015055,0.992322852
3583.2,3582.934642,0.759053712
3583.2,3582.869893,0.735663318
3583.2,3582.819702,0.709544505
3583.4,3582.782901,0.868863149
3583.2,3582.758372,0.626896712
3583.8,3582.745089,1.159570624
3584.2,3582.742369,1.432142355
3583.2,3582.749795,0.34609723
3584,3582.766667,1.07484128
3583,3582.791892,0.017732799
3583,3582.823999,0.022865864
3584.2,3582.861381,1.152557964
3585,3582.903329,1.762925346
3584.2,3582.950233,0.783525228
3582.6,3583.002095,-0.839636679
3581.6,3583.057065,-1.703749535
3581.6,3583.111634,-1.516117645
3581.8,3583.162024,-1.153249382
3582,3583.205277,-0.826040843
3582.6,3583.239604,-0.156840723
3582.6,3583.264367,-0.129982872
3583,3583.279812,0.269323561
3583.6,3583.286882,0.806292549
3583.2,3583.287096,0.333645691
3583,3583.281994,0.100909512
3583,3583.272665,0.081425071
3582.2,3583.259691,-0.688962471
3582,3583.24303,-0.801051146
3581.8,3583.222076,-0.895040192
3582,3583.196115,-0.596535532
3581.8,3583.164686,-0.705207593
3582,3583.127633,-0.420734613
3582.2,3583.08514,-0.167165804
3582.2,3583.037791,-0.130482353
3581.8,3582.986342,-0.473124416
3582.2,3582.931453,-0.020768406
3581.8,3582.873735,-0.373154441
3582.2,3582.813844,0.069970192
3582.2,3582.752541,0.084487753
3582.2,3582.69074,0.096530619
3582.2,3582.62936,0.106280611
3582.2,3582.569214,0.113912546
3582.2,3582.511005,0.119594284
3582.2,3582.45533,0.123486777
3582,3582.40264,-0.062074206
3582,3582.353163,-0.037706608
3583,3582.307167,0.92289972
3582.4,3582.265329,0.26029969
3582,3582.228311,-0.138651585
3583.8,3582.196521,1.576036367
3584.4,3582.171112,1.94892665
3583.8,3582.154212,1.135317109
3584.6,3582.147851,1.722656939
3585.6,3582.153812,2.413883356
3585,3582.174064,1.500750745
3584.6,3582.210065,0.869428637
3584.6,3582.262022,0.678859466
3585.6,3582.329395,1.441675723
3584.6,3582.411584,0.222094026
3585.4,3582.50775,0.83165237
3585.8,3582.616869,0.983669554
3585.4,3582.738089,0.355208114
3585.4,3582.870379,0.169864791
3584.4,3583.012013,-0.938110054
3584.2,3583.160355,-1.161071974
3586.2,3583.312563,0.713080276
3586.2,3583.46702,0.478624837
3585,3583.623147,-0.862523274
3586.2,3583.780088,0.211069508
3584.2,3583.936437,-1.852597292
3585.8,3584.090407,-0.281665462
3584,3584.240003,-2.090454576
3584,3584.38296,-1.98282264
3584,3584.516611,-1.875800825
3582.6,3584.638195,-3.084389586
3582.2,3584.744668,-3.189840715
3582.2,3584.832699,-2.884383438
3582.8,3584.899603,-2.030288747
3582.8,3584.944051,-1.825028575
3582.8,3584.965936,-1.629589602
3582.8,3584.965879,-1.443859204
3582.8,3584.944955,-1.267710466
3582.8,3584.904601,-1.10100256
3581.6,3584.846269,-2.070491197
3581.4,3584.77084,-1.968419105
3581.6,3584.678718,-1.485086418
3581.2,3584.570477,-1.607797814
3581,3584.446972,-1.512430939
3581,3584.309143,-1.225086148
3581,3584.158136,-0.958068525
3580.4,3583.995283,-1.274158936
3580.2,3583.82179,-1.162791136
3578.6,3583.638308,-2.365358048
3577,3583.444268,-3.402612681
3576.8,3583.237656,-2.970982706
3576.8,3583.016074,-2.37332294
3576.6,3582.777921,-2.008690659
3577.4,3582.522822,-0.724848297
3579,3582.252137,1.172613819
3578.2,3581.969181,0.591998983
3578.2,3581.678066,0.835180623
3578.2,3581.382545,1.051618682
3577.2,3581.085779,0.30355424
3576.6,3580.789991,0.025022364
3576.4,3580.496306,0.162596335
3575.8,3580.205177,-0.085184753
3575.8,3579.916742,0.268113258
3576.4,3579.631234,1.14885612
3579,3579.35009,3.802777283
3579.4,3579.077002,4.055998806
3579,3578.817122,3.503993084
3576.8,3578.574642,1.305985634
3576.4,3578.351067,1.052858189
3577.4,3578.145865,2.14087351
3577,3577.958313,1.773731758
3576.8,3577.787963,1.628111297
3577.4,3577.634256,2.24198778
3578.2,3577.49693,2.95719846
3577.6,3577.376325,2.253315661
3576.6,3577.27251,1.241650816
3576.4,3577.184344,1.09256382
3576.6,3577.109793,1.329375678
3577.8,3577.047081,2.467924651
3577.6,3576.995454,2.138999077
3577.6,3576.954817,2.020367834
3576.8,3576.924827,1.148497344
3576.6,3576.904367,0.933178179
3576.4,3576.891644,0.734767027
3576.8,3576.884726,1.115999607
3577.6,3576.882227,1.817553298
3576.4,3576.883441,0.542228714
3576.2,3576.887494,0.349971063
3576,3576.892832,0.175093516
3575.8,3576.897632,0.016779678
3576.2,3576.900264,0.437680516
3576,3576.899556,0.239300895
3576,3576.894778,0.247448393
3575.8,3576.885392,0.061976878
3575.6,3576.870901,-0.105087524
3575.2,3576.850732,-0.442492565
3575,3576.824144,-0.551915915
3575,3576.790341,-0.459355961
3575,3576.748742,-0.377055513
3575,3576.699133,-0.304315978
3575,3576.64165,-0.240468411
3574.2,3576.576541,-0.936146144
3574.4,3576.503832,-0.605980183
3574.2,3576.423441,-0.688127956
3574.2,3576.335476,-0.569677004
3574,3576.240247,-0.650688297
3574,3576.138186,-0.531223961
3573.8,3576.029816,-0.611346794
3574,3575.915772,-0.303301499
3574,3575.796904,-0.218567342
3573.6,3575.67421,-0.51915593
3572.2,3575.548259,-1.720696721
3571.2,3575.418397,-2.392876607
3571,3575.282738,-2.217113161
3571.2,3575.139154,-1.66995762
3571.2,3574.986239,-1.362335457
3571.2,3574.823507,-1.080066733
3572,3574.651353,-0.070693296
3573.6,3574.471517,1.572553757
3573.8,3574.287505,1.696440544
3572.4,3574.10353,0.291295303
3573,3573.922884,0.928631116
3573,3573.747872,0.920707607
3574,3573.580749,1.846124161
3574.4,3573.424226,2.08491142
3574.4,3573.281322,1.903753327
3574.8,3573.154841,2.104400743
3575,3573.047133,2.076348795
3576,3572.960325,2.78542082
3575.2,3572.896358,1.697091236
3576,3572.856591,2.224109565
3576,3572.841712,1.917504709
3578,3572.852403,3.506981964
3576.2,3572.889579,1.309443639
3576.2,3572.953304,1.046818983
3576.2,3573.042051,0.801890301
3578,3573.153798,2.264534305
3576.2,3573.286946,0.150770195
3576.2,3573.439439,-0.030506936
3576.2,3573.608097,-0.196571058
3576.2,3573.789317,-0.347960319
3576.2,3573.979639,-0.485221182
3576.2,3574.175794,-0.608906741
3576.4,3574.374779,-0.531756739
3576.4,3574.573965,-0.653567337
3577.8,3574.771392,0.552748706
3577.8,3574.966203,0.291935193
3578.2,3575.15847,0.429471845
3578.2,3575.34855,0.165932868
3576.8,3575.536402,-1.388517651
3576.8,3575.720893,-1.440281546
3576.6,3575.899938,-1.668669207
3575.8,3576.071136,-2.426399796
3576.4,3576.232003,-1.766671449
3576.6,3576.380475,-1.551666877
3576.6,3576.515369,-1.542251206
3576.8,3576.636205,-1.338215467
3577,3576.742998,-1.151542008
3576.8,3576.836169,-1.356911668
3577,3576.916339,-1.154931917
3577,3576.984247,-1.158374285
3578.2,3577.04103,-0.027953454
3578.2,3577.088607,-0.159655442
3578.4,3577.129473,-0.088687507
3578.4,3577.16607,-0.215120622
3578.4,3577.200482,-0.326848529
3578.6,3577.234415,-0.236897514
3578.4,3577.269238,-0.533143915
3578.6,3577.305973,-0.416414022
3578.6,3577.345343,-0.499693553
3579.8,3577.388122,0.556093002
3581,3577.43584,1.481663988
3579,3577.490614,-0.719799519
3579,3577.553539,-0.779451402
3581,3577.62452,1.050363061
3579.6,3577.703712,-0.538218178
3580.2,3577.7914,-0.05863717
3579.4,3577.887161,-0.951558442
3579.8,3577.989926,-0.606498811
3579,3578.098187,-1.425870864
3580,3578.210213,-0.448555864
3580.2,3578.324622,-0.335425994
3580,3578.440645,-0.609526377
3579.4,3578.557526,-1.222978561
3580,3578.674095,-0.628390879
3579,3578.788983,-1.602093553
3580.2,3578.900838,-0.382827863
3579.8,3579.008669,-0.806961827
3579.8,3579.111933,-0.798929714
3579,3579.209973,-1.536555661
3578,3579.301413,-2.362572124
3577.4,3579.383884,-2.696501246
3577,3579.454324,-2.781212798
3577,3579.509673,-2.457055603
3577,3579.547469,-2.149750952
3577.4,3579.566206,-1.48341479
3576.6,3579.565281,-2.007518253
3577.4,3579.544673,-0.947709958
3577.6,3579.505065,-0.564581271
3576.8,3579.447879,-1.156514712
3576,3579.374402,-1.664664496
3576,3579.285193,-1.343553525
3576,3579.180568,-1.044428325
3576,3579.061196,-0.766633227
3576,3578.928207,-0.509498998
3576,3578.783081,-0.272344514
3577.4,3578.62786,1.260249831
3576,3578.465293,-0.020387741
3576.4,3578.298088,0.547183719
3575.8,3578.128289,0.110948803
3575.6,3577.957371,0.107352234
3575.4,3577.786325,0.109661025
3575.8,3577.615923,0.680590273
3577,3577.447395,1.936472098
3576.6,3577.282867,1.53296561
3575.8,3577.124611,0.795555342
3575.4,3576.973889,0.5201508
3575.2,3576.830819,0.466257616
3575.2,3576.694969,0.607998645
3574,3576.565561,-0.393637083
3575.8,3576.441604,1.547982817
3575.4,3576.322707,1.187422322
3575.8,3576.209382,1.61621603
3576,3576.102517,1.798535771
3576.2,3576.003166,1.949559283
3575.6,3575.91234,1.320152027
3575.6,3575.830533,1.321505329
3575.6,3575.75768,1.315349024
3576.8,3575.693746,2.429218287
3576.8,3575.639368,2.268309354
3576.8,3575.595665,2.110738491
3577,3575.563607,2.144588364
3576.8,3575.543774,1.783048614
3577,3575.536368,1.826315384
3577.4,3575.541352,2.038018088
3576.2,3575.558445,0.705877022
3575.6,3575.586451,0.0877965
3575.6,3575.623003,0.103934478
3574.4,3575.665038,-1.011121672
3575.6,3575.709295,0.26533889
3575.6,3575.753102,0.260747719
3576,3575.794928,0.628925197
3575.8,3575.834048,0.383917664
3575.6,3575.86999,0.163301258
3575.6,3575.902234,0.153586651
3575.6,3575.930242,0.142081695
3575,3575.953487,-0.434406258
3574.8,3575.971208,-0.56574576
3575.6,3575.982579,0.260034186
3575.6,3575.987374,0.233434867
3576,3575.986156,0.582177938
3575.2,3575.979794,-0.243296401
3575.2,3575.968847,-0.220036478
3574.6,3575.953325,-0.763130517
3574.2,3575.932727,-1.05027071
3574.2,3575.906177,-0.921526736
3574.8,3575.872938,-0.238924394
3574.6,3575.832942,-0.387535853
3574.8,3575.786694,-0.141103391
3574.2,3575.734838,-0.674961201
3574.2,3575.677811,-0.578167148
3574.6,3575.615927,-0.113595961
3574,3575.549673,-0.642779265
3573.2,3575.479354,-1.293059969
3573.8,3575.404736,-0.542538445
3574,3575.325667,-0.252378637
3573.6,3575.242551,-0.558087203
3573.6,3575.155958,-0.447833603
3573,3575.066225,-0.910538244
3574.2,3574.973638,0.378880617
3573.2,3574.878834,-0.552386506
3574.6,3574.782844,0.884690164
3574.6,3574.687196,0.831143326
3574.6,3574.593939,0.777951426
3573.6,3574.504857,-0.213812042
3574,3574.420805,0.227817407
3573.8,3574.342024,0.052084549
3573.2,3574.268477,-0.479006313
3573.8,3574.199814,0.183051969
3573.2,3574.135577,-0.361357419
3573.6,3574.075359,0.100319394
3573,3574.018707,-0.432321637
3572,3573.964792,-1.274399033
3572,3573.912021,-1.068191021
3574.4,3573.858954,1.375964126
3573,3573.805627,-0.046789428
3573,3573.752829,0.013934762
3572,3573.700634,-0.871338903
3573.8,3573.648606,0.984335084
3573.8,3573.597019,0.923628748
3573.8,3573.547132,0.863472721
3573.6,3573.500317,0.616221663
3573.6,3573.457506,0.581271449
3574.6,3573.419483,1.484940921
3573.4,3573.387142,0.204333553
3574,3573.361083,0.76309877
3573.4,3573.341342,0.122460444
3573.4,3573.327546,0.119091418
3572.6,3573.31883,-0.63700567
3572.4,3573.313695,-0.736529791
3572.4,3573.310231,-0.631764815
3572.2,3573.30656,-0.723093145
3572.2,3573.301059,-0.610882571
3571.6,3573.292262,-1.071122798
3571.4,3573.27865,-1.093500882
3571.4,3573.258668,-0.917131277
3571.4,3573.231052,-0.754379972
3572,3573.195161,-0.041196242
3572,3573.151179,0.025301256
3572.2,3573.099985,0.272272397
3572,3573.042766,0.113079877
3573.6,3572.98106,1.662832278
3573.6,3572.91726,1.515074177
3573,3572.854273,0.810110693
3573,3572.794405,0.74562109
3573,3572.739076,0.682803126
3571.8,3572.688966,-0.505151059
3571.8,3572.643763,-0.42274169
3571.6,3572.602335,-0.535239011
3571.6,3572.563379,-0.443040165
3572,3572.525837,0.016927127
3572,3572.489136,0.046590443
3572,3572.453133,0.072180804
3573.6,3572.418203,1.596522179
3572.4,3572.385458,0.299093877
3573.8,3572.356335,1.593666667
3573.8,3572.332385,1.407914858
3573.8,3572.315378,1.232431538
3572.4,3572.306529,-0.247730188
3573,3572.305791,0.325300263
3572.8,3572.312335,0.075309434
3573.8,3572.325485,0.979493236
3574.4,3572.345306,1.392157368
3574.8,3572.372727,1.555833686
3573.8,3572.40888,0.371461261
3574.4,3572.454211,0.824091803
3574.6,3572.508609,0.838702966
3574.6,3572.571952,0.65454391
3574.6,3572.644058,0.484101398
3575,3572.724551,0.702523946
3575.2,3572.813081,0.698669967
3575.2,3572.909396,0.498657079
3574.6,3573.013007,-0.248639229
3574.6,3573.122807,-0.346155513
3574.8,3573.237219,-0.245479036
3574.6,3573.35465,-0.534150725
3574.2,3573.473485,-0.976134819
3572,3573.591385,-3.052415267
3572.2,3573.704638,-2.609910553
3574.4,3573.809363,-0.324366251
3571.8,3573.903112,-2.815897079
3573.6,3573.984292,-0.861802048
3572.2,3574.051511,-2.138306602
3572,3574.103591,-2.122030479
3572.2,3574.139322,-1.716557348
3572,3574.157791,-1.721688313
3571.6,3574.158588,-1.900670959
3571.4,3574.14148,-1.855585242
3571.4,3574.106356,-1.612791769
3571.4,3574.053462,-1.384856592
3571.2,3573.983474,-1.359184892
3571.2,3573.897372,-1.13612186
3571,3573.796329,-1.115981561
3570.8,3573.681619,-1.086865966
3570.8,3573.55454,-0.861975996
3570.8,3573.416484,-0.653693677
3570.6,3573.268986,-0.649244539
3570.2,3573.113533,-0.824435588
3570.4,3572.951418,-0.405305097
3570.2,3572.783894,-0.404104606
3570.8,3572.612418,0.35552173
3570.8,3572.438839,0.463639797
3570.2,3572.265177,-0.003700503
3571.8,3572.093397,1.65433692
3570,3571.925543,-0.084677396
3570,3571.763128,0.076468168
3570.2,3571.606676,0.409610346
3571.4,3571.45671,1.643180008
3571.4,3571.314647,1.595436866
3571.4,3571.182456,1.544599406
3570.4,3571.061681,0.551952547
3571.4,3570.952986,1.553126072
3571.6,3570.856794,1.67550569
3571.6,3570.773838,1.58505356
3570.8,3570.704649,0.743742572
3570.6,3570.648864,0.560953357
3570.4,3570.605233,0.396659103
3570.2,3570.572049,0.249782788
3570.2,3570.547451,0.30709997
3570,3570.529586,0.168367136
3570,3570.516684,0.233349717
3570,3570.507128,0.289640209
3570,3570.499541,0.337786578
3570,3570.492812,0.378320324
3570,3570.486067,0.411756315
3569.8,3570.478595,0.250774318
3570,3570.469785,0.482908615
3570.2,3570.459262,0.684284915
3571.2,3570.447234,1.608179052
3570,3570.434499,0.344859506
3569.8,3570.421585,0.16689022
3569.4,3570.408141,-0.179565302
3569,3570.393185,-0.484217292
3567.8,3570.375184,-1.500938556
3567.8,3570.351922,-1.259670357
3570.6,3570.321592,1.592088473
3569.2,3570.284308,0.151181678
3569.2,3570.241334,0.194003598
3569.2,3570.193577,0.230229396
3568.4,3570.14147,-0.490953444
3570.2,3570.085428,1.318203181
3568.8,3570.02633,-0.101402543
3568.6,3569.965091,-0.226037214
3569.2,3569.902059,0.416680451
3570.2,3569.83784,1.35569324
3569,3569.773799,0.107194586
3569.2,3569.711146,0.31936744
3569.2,3569.650458,0.315525838
3568.6,3569.591971,-0.254499605
3568.6,3569.535562,-0.192706431
3569.4,3569.480959,0.613695227
3569,3569.428304,0.192546386
3568.8,3569.377968,0.006588287
3568.6,3569.329999,-0.158418515
3568.8,3569.284151,0.071930143
3568.6,3569.240166,-0.102032279
3568.6,3569.197825,-0.067804625
3568.2,3569.156815,-0.41366472
3568.6,3569.116706,0.034810686
3569.6,3569.077431,0.992703422
3568.6,3569.0396,-0.049017519
3569.4,3569.003977,0.72198344
3568.4,3568.971027,-0.294917577
3569,3568.940878,0.311849817
3568.2,3568.913343,-0.471259706
3568.2,3568.887905,-0.408261515
3568.2,3568.863751,-0.350724948
3568.2,3568.840083,-0.298343366
3569.4,3568.816572,0.876089074
3569.6,3568.793835,0.965267584
3568.6,3568.773071,-0.09132657
3568.6,3568.754933,-0.084630461
3570,3568.739584,1.23538152
3571.4,3568.72811,2.388941243
3570.4,3568.722897,1.13290634
3571.6,3568.726475,2.080596833
3572,3568.741094,2.147056475
3572.4,3568.769101,2.186652013
3573.2,3568.812879,2.577393907
3570.8,3568.874125,-0.106375177
3570.8,3568.952615,-0.222996573
3573.2,3569.046692,1.925235632
3573,3569.15549,1.359230816
3573.2,3569.279239,1.220650609
3573.2,3569.418025,0.896285676
3573.2,3569.571351,0.59805667
3573.4,3569.738256,0.512733624
3573.6,3569.917507,0.427856117
3573,3570.10763,-0.407381692
3572.8,3570.306586,-0.771252328
3572.8,3570.511717,-0.904408617
3572.6,3570.720123,-1.208552837
3572.6,3570.928918,-1.285350491
3572.2,3571.135259,-1.724247197
3572,3571.33629,-1.91541424
3572.2,3571.529228,-1.698449138
3572.2,3571.711701,-1.686198572
3572.4,3571.881958,-1.47854398
3572,3572.038759,-1.851009003
3572,3572.181093,-1.792834137
3571.2,3572.307922,-2.481797709
3572.2,3572.418239,-1.38240901
3572.8,3572.511779,-0.779592931
3571.4,3572.589193,-2.121468107
3570.6,3572.650807,-2.726420374
3571.6,3572.696095,-1.549521676
3572.8,3572.725097,-0.312001161
3572.2,3572.739377,-0.90816693
3572,3572.741094,-1.050880805
3571.8,3572.731956,-1.168047944
3571.6,3572.713163,-1.261557559
3572.8,3572.685897,-0.018498384
3573,3572.652014,0.140377828
3572.4,3572.613942,-0.470254151
3572.6,3572.573794,-0.252394338
3573.2,3572.533251,0.318937839
3572.6,3572.493966,-0.30479862
3572.2,3572.457215,-0.663103328
3573.4,3572.423724,0.530174055
3573.4,3572.394422,0.453486193
3572.8,3572.370542,-0.179265985
3573.6,3572.352982,0.58043867
3573.6,3572.34243,0.496456291
3573.6,3572.339647,0.420203004
3574.6,3572.345416,1.290316505
3573.2,3572.360453,-0.204542604
3573,3572.384733,-0.393360116
3575,3572.417546,1.510173805
3574.4,3572.4588,0.737044386
3575,3572.509132,1.177406591
3575,3572.569144,0.994083217
3575,3572.639198,0.825297835
3576,3572.719534,1.609465277
3576,3572.810578,1.349749855
3574.8,3572.912606,-0.016795031
3575.8,3573.025007,0.843450285
3575.6,3573.14665,0.468095867
3574.2,3573.276149,-0.994293376
3575.8,3573.411503,0.539765541
3576,3573.550892,0.573039046
3576,3573.693423,0.409313572
3576,3573.838552,0.26077464
3574.4,3573.985222,-1.375894044
3576,3574.131609,0.194979316
3576.2,3574.276089,0.263222715
3575.2,3574.417811,-0.806434358
3577.4,3574.556249,1.260405044
3577.2,3574.691626,0.818997732
3575,3574.824579,-1.455745806
3575,3574.954336,-1.386158988
3576.6,3575.079012,0.187236694
3574.8,3575.197237,-1.620161452
3576.6,3575.308174,0.178160441
3577,3575.411616,0.447709
3577.2,3575.50852,0.493879916
3575.4,3575.60003,-1.3477617
3575.6,3575.686102,-1.084121719
3576,3575.765772,-0.655885927
3572.2,3575.837492,-4.217471991
3573.6,3575.898256,-2.443199116
3575.6,3575.944863,-0.295478444
3576.8,3575.976795,0.851238913
3575.6,3575.996139,-0.395941357
3576.4,3576.005443,0.386920331
3576.4,3576.006941,0.324797941
3576.6,3576.002888,0.4569595
3576.4,3575.995456,0.195932013
3576.4,3575.98644,0.153469414
3576.4,3575.977207,0.116213679
3576.6,3575.968842,0.271613157
3577,3575.962399,0.595715717
3577.2,3575.959096,0.69045386
3577.2,3575.960241,0.582064225
3577.2,3575.966948,0.483011785
3577.4,3575.980009,0.580622844
3578,3576.000109,1.038640179
3577.6,3576.027994,0.496181905
3578,3576.064247,0.765621953
3578,3576.109165,0.622013311
3578,3576.16284,0.490680273
3577.8,3576.225057,0.183199399
3577.4,3576.295089,-0.277422207
3577.4,3576.371639,-0.306213944
3577.4,3576.453084,-0.329532878
3577.2,3576.537751,-0.535596578
3577,3576.62393,-0.713373518
3576.8,3576.709789,-0.864739904
3574.8,3576.793017,-2.681872905
3576.8,3576.870686,-0.507406479
3577.2,3576.940578,-0.087451149
3576.4,3577.002021,-0.842197012
3576.6,3577.054834,-0.561193817
3576,3577.098576,-1.059056947
3575.2,3577.132458,-1.676459078
3576.6,3577.155504,-0.140562035
3574.6,3577.16703,-1.975782478
3575.4,3577.166402,-0.947736596
3576.8,3577.15328,0.532115651
3576.8,3577.12877,0.521297992
3576.6,3577.09514,0.322736214
3576.6,3577.054631,0.335615705
3576.4,3577.009072,0.159154823
3576.8,3576.960009,0.568240883
3577,3576.909006,0.739323366
3577,3576.857768,0.699090313
3577.6,3576.808072,1.22390368
3578,3576.761871,1.491636155
3578,3576.721329,1.342529349
3577,3576.688224,0.263135752
3577.8,3576.663399,1.000606776
3577.8,3576.647198,0.893100821
3578.6,3576.640166,1.543538993
3578.8,3576.64324,1.542564467
3578.8,3576.657527,1.342397654
3578.4,3576.68378,0.779895021
3579,3576.722125,1.216505377
3579.6,3576.772532,1.591662712
3579.6,3576.835263,1.346059129
3579.8,3576.910652,1.305763874
3579.8,3576.998744,1.070881774
3579.4,3577.099123,0.478042202
3579.8,3577.210822,0.700650457
3580,3577.332633,0.701515801
3579,3577.463216,-0.432433949
3579,3577.600623,-0.49278556
3579,3577.742299,-0.544874343
3580,3577.885891,0.349922915
3580,3578.029926,0.194972807
3579.8,3578.173607,-0.133382822
3580,3578.316204,-0.048779492
3580,3578.456928,-0.164051974
3580,3578.595056,-0.266895137
3580.4,3578.729986,0.017672995
3580.4,3578.861362,-0.109459176
3580.4,3578.989036,-0.223076377
3580.6,3579.112902,-0.136074719
3582,3579.233201,1.066339333
3582.8,3579.351234,1.553032991
3583,3579.469407,1.40462127
3583.8,3579.590519,1.823780804
3584.2,3579.717377,1.800899471
3583.4,3579.852446,0.636659197
3584,3579.997225,0.915854682
3584,3580.152321,0.587570408
3584.4,3580.317961,0.664906038
3584.6,3580.494184,0.535780256
3582.4,3580.680338,-1.840605974
3584.4,3580.874529,0.016953231
3584.6,3581.074682,-0.039719913
3583.8,3581.279459,-1.032844946
3584.2,3581.487471,-0.778325143
3583,3581.696697,-2.054649847
3582.8,3581.904421,-2.229577341
3583,3582.107416,-1.99484781
3583,3582.302679,-1.963548656
3583.4,3582.487918,-1.547969099
3582,3582.661295,-2.862170992
3581.2,3582.820563,-3.437770215
3582.8,3582.963066,-1.666630613
3582.4,3583.087074,-1.97046757
3582.6,3583.192183,-1.659895405
3583.2,3583.278755,-0.997179475
3583.2,3583.347862,-0.967609373
3582.6,3583.400995,-1.496396561
3582.6,3583.439389,-1.38647454
3583,3583.464028,-0.901577064
3584,3583.476356,0.098496002
3584,3583.478733,0.043025674
3584.8,3583.474177,0.747438921
3585,3583.466024,0.801941304
3585,3583.457639,0.658343395
3585,3583.451965,0.528755727
3585.8,3583.451449,1.163620014
3587.8,3583.458819,2.84337811
3583,3583.476764,-2.081042721
3585.4,3583.505912,0.354088163
3585.4,3583.545259,0.246410802
3586.4,3583.594423,1.089888853
3585.4,3583.653722,-0.051504736
3586.8,3583.723334,1.197007962
3586.8,3583.803477,0.975217241
3585.2,3583.894247,-0.729649937
3584.8,3583.994439,-1.100354538
3585.2,3584.101454,-0.667143135
3585.2,3584.212546,-0.654881927
3585.8,3584.325583,-0.074698994
3585.8,3584.439138,-0.124799475
3585.8,3584.552284,-0.166892589
3585.4,3584.664157,-0.577214399
3586,3584.773789,0.005584944
3585.4,3584.880297,-0.606048149
3585.4,3584.982804,-0.576069919
3585.4,3585.080291,-0.543798671
3585.4,3585.171799,-0.509614107
3584.8,3585.256453,-1.037328018
3584.4,3585.333124,-1.305207208
3584.4,3585.400358,-1.153860934
3584.4,3585.456765,-1.009275508
3583.2,3585.501106,-1.998382993
3583.2,3585.531877,-1.725777018
3583.2,3585.54743,-1.46897305
3583,3585.54656,-1.415456026
3583.4,3585.528732,-0.790003834
3583,3585.494064,-0.97927777
3584.2,3585.443383,0.368377502
3583.2,3585.378251,-0.507036104
3584.2,3585.30065,0.607737489
3584,3585.212815,0.464267239
3584.2,3585.117267,0.714646551
3584.4,3585.016605,0.934727253
3585,3584.913518,1.501899264
3585.6,3584.811046,1.99503976
3585.8,3584.712595,2.043189084
3585.8,3584.621537,1.88589403
3584.2,3584.540364,0.233399676
3585.8,3584.470235,1.781953114
3584.2,3584.411519,0.131577346
3585.4,3584.364215,1.306659923
3584.2,3584.327916,0.081331831
3585.4,3584.301986,1.255667679
3585.8,3584.286049,1.532288344
3586,3584.280401,1.578297683
3585.4,3584.285533,0.856773461
3586,3584.301482,1.341619533
3586.2,3584.328044,1.383954946
3586,3584.365079,1.03541137
3586.8,3584.412435,1.65918662
3587,3584.470117,1.632954172
3587.2,3584.538405,1.59675021
3586,3584.617287,0.236916208
3586.8,3584.70589,0.912569299
3587.2,3584.802982,1.124337384
3586.2,3584.907515,-0.013891902
3587,3585.018244,0.670734492
3587,3585.133795,0.516130226
3585.4,3585.252722,-1.128850379
3585.4,3585.372722,-1.070813734
3585.4,3585.490711,-1.013618679
3584.2,3585.603521,-2.084257152
3584.6,3585.707929,-1.511762706
3586.2,3585.801298,0.13033425
3583.8,3585.882235,-2.179593014
3585.6,3585.949811,-0.256853968
3585.8,3586.003545,-0.062069162
3585.4,3586.044044,-0.453471731
3585.2,3586.072288,-0.607591423
3585.2,3586.088969,-0.551185756
3584.6,3586.094558,-1.060675955
3584.4,3586.089227,-1.126166019
3584.6,3586.072933,-0.799354545
3585,3586.045922,-0.316593708
3585,3586.009075,-0.263209006
3585,3585.963715,-0.213180004
3585,3585.911268,-0.166426029
3584.4,3585.852997,-0.686317911
3584.6,3585.789791,-0.387245733
