value,filter,filter
3582.2,3582.862028,0.113912546
3582.2,3582.834309,0.119594284
3582.2,3582.806836,0.123486777
3582,3582.779634,-0.062074206
3582,3582.75271,-0.037706608
3583,3582.726088,0.92289972
3582.4,3582.699856,0.26029969
3582,3582.674119,-0.138651585
3583.8,3582.648966,1.576036367
3584.4,3582.6246,1.94892665
3583.8,3582.601379,1.135317109
3584.6,3582.579693,1.722656939
3585.6,3582.559944,2.413883356
3585,3582.542598,1.500750745
3584.6,3582.528101,0.869428637
3584.6,3582.516769,0.678859466
3585.6,3582.508838,1.441675723
3584.6,3582.504538,0.222094026
3585.4,3582.504073,0.83165237
3585.8,3582.507614,0.983669554
3585.4,3582.51535,0.355208114
3585.4,3582.527435,0.169864791
3584.4,3582.543921,-0.938110054
3584.2,3582.56471,-1.161071974
3586.2,3582.589635,0.713080276
3586.2,3582.61864,0.478624837
3585,3582.651772,-0.862523274
3586.2,3582.689025,0.211069508
3584.2,3582.730295,-1.852597292
3585.8,3582.775394,-0.281665462
3584,3582.824066,-2.090454576
3584,3582.875969,-1.98282264
3584,3582.930658,-1.875800825
3582.6,3582.987613,-3.084389586
3582.2,3583.046212,-3.189840715
3582.2,3583.105722,-2.884383438
3582.8,3583.16542,-2.030288747
3582.8,3583.224692,-1.825028575
3582.8,3583.283038,-1.629589602
3582.8,3583.340031,-1.443859204
3582.8,3583.395286,-1.267710466
3582.8,3583.448468,-1.10100256
3581.6,3583.499246,-2.070491197
3581.4,3583.547224,-1.968419105
3581.6,3583.591948,-1.485086418
3581.2,3583.632979,-1.607797814
3581,3583.669924,-1.512430939
3581,3583.702407,-1.225086148
3581,3583.730093,-0.958068525
3580.4,3583.752692,-1.274158936
3580.2,3583.769924,-1.162791136
3578.6,3583.781457,-2.365358048
3577,3583.786819,-3.402612681
3576.8,3583.785343,-2.970982706
3576.8,3583.776289,-2.37332294
3576.6,3583.758992,-2.008690659
3577.4,3583.732929,-0.724848297
3579,3583.697807,1.172613819
3578.2,3583.653626,0.591998983
3578.2,3583.600552,0.835180623
3578.2,3583.538788,1.051618682
3577.2,3583.468537,0.30355424
3576.6,3583.389951,0.025022364
3576.4,3583.3031,0.162596335
3575.8,3583.208007,-0.085184753
3575.8,3583.104689,0.268113258
3576.4,3582.993203,1.14885612
3579,3582.873797,3.802777283
3579.4,3582.747065,4.055998806
3579,3582.613885,3.503993084
3576.8,3582.475119,1.305985634
3576.4,3582.331372,1.052858189
3577.4,3582.183041,2.14087351
3577,3582.030517,1.773731758
3576.8,3581.874249,1.628111297
3577.4,3581.714689,2.24198778
3578.2,3581.552344,2.95719846
3577.6,3581.38782,2.253315661
3576.6,3581.221708,1.241650816
3576.4,3581.054462,1.09256382
3576.6,3580.886408,1.329375678
3577.8,3580.717888,2.467924651
3577.6,3580.549355,2.138999077
3577.6,3580.381343,2.020367834
3576.8,3580.21435,1.148497344
3576.6,3580.048768,0.933178179
3576.4,3579.884876,0.734767027
3576.8,3579.722899,1.115999607
3577.6,3579.563095,1.817553298
3576.4,3579.405776,0.542228714
3576.2,3579.251208,0.349971063
3576,3579.099537,0.175093516
3575.8,3578.950827,0.016779678
3576.2,3578.805122,0.437680516
3576,3578.662476,0.239300895
3576,3578.522962,0.247448392
3575.8,3578.386639,0.061976878
3575.6,3578.25354,-0.105087524
3575.2,3578.123656,-0.442492565
3575,3577.996921,-0.551915915
3575,3577.873223,-0.459355961
3575,3577.752445,-0.377055513
3575,3577.634481,-0.304315978
3575,3577.519245,-0.240468411
3574.2,3577.406647,-0.936146144
3574.4,3577.296549,-0.605980183
3574.2,3577.188779,-0.688127956
3574.2,3577.083168,-0.569677004
3574,3576.979562,-0.650688297
3574,3576.877808,-0.531223961
3573.8,3576.77776,-0.611346794
3574,3576.679281,-0.303301499
3574,3576.582264,-0.218567342
3573.6,3576.486625,-0.51915593
3572.2,3576.392232,-1.720696721
3571.2,3576.298796,-2.392876607
3571,3576.205848,-2.217113161
3571.2,3576.112854,-1.66995762
3571.2,3576.019336,-1.362335457
3571.2,3575.924909,-1.080066733
3572,3575.829292,-0.070693296
3573.6,3575.732384,1.572553757
3573.8,3575.634343,1.696440544
3572.4,3575.535482,0.291295303
3573,3575.436063,0.928631116
3573,3575.33628,0.920707607
3574,3575.236373,1.846124161
3574.4,3575.136692,2.08491142
3574.4,3575.037691,1.903753327
3574.8,3574.939864,2.104400743
3575,3574.843714,2.076348795
3576,3574.749774,2.78542082
3575.2,3574.658617,1.697091236
3576,3574.570792,2.224109565
3576,3574.486811,1.917504709
3578,3574.407221,3.506981964
3576.2,3574.332637,1.309443639
3576.2,3574.263599,1.046818983
3576.2,3574.20046,0.801890301
3578,3574.143504,2.264534305
3576.2,3574.093053,0.150770195
3576.2,3574.049355,-0.030506936
3576.2,3574.012487,-0.196571058
3576.2,3573.982421,-0.347960319
3576.2,3573.95909,-0.485221182
3576.2,3573.942392,-0.608906741
3576.4,3573.932197,-0.531756739
3576.4,3573.928364,-0.653567337
3577.8,3573.930781,0.552748706
3577.8,3573.939431,0.291935193
3578.2,3573.954386,0.429471845
3578.2,3573.975735,0.165932868
3576.8,3574.0035,-1.388517651
3576.8,3574.037535,-1.440281546
3576.6,3574.07753,-1.668669207
3575.8,3574.123078,-2.426399796
3576.4,3574.173698,-1.766671449
3576.6,3574.228898,-1.551666877
3576.6,3574.288248,-1.542251206
3576.8,3574.351363,-1.338215467
3577,3574.41789,-1.151542008
3576.8,3574.487508,-1.356911668
3577,3574.559906,-1.154931917
3577,3574.634778,-1.158374285
3578.2,3574.711866,-0.027953454
3578.2,3574.791019,-0.159655442
3578.4,3574.87218,-0.088687507
3578.4,3574.955319,-0.215120622
3578.4,3575.040393,-0.326848529
3578.6,3575.12734,-0.236897514
3578.4,3575.216085,-0.533143915
3578.6,3575.306534,-0.416414022
3578.6,3575.398575,-0.499693553
3579.8,3575.492123,0.556093002
3581,3575.587217,1.481663988
3579,3575.684009,-0.719799519
3579,3575.782563,-0.779451402
3581,3575.882817,1.050363061
3579.6,3575.984758,-0.538218178
3580.2,3576.088408,-0.05863717
3579.4,3576.193713,-0.951558442
3579.8,3576.300545,-0.606498811
3579,3576.408713,-1.425870864
3580,3576.517983,-0.448555864
3580.2,3576.628152,-0.335425994
3580,3576.739083,-0.609526377
3579.4,3576.850638,-1.222978561
3580,3576.962614,-0.628390879
3579,3577.074772,-1.602093553
3580.2,3577.186854,-0.382827863
3579.8,3577.29863,-0.806961827
3579.8,3577.409915,-0.798929714
3579,3577.5205,-1.536555661
3578,3577.630069,-2.362572124
3577.4,3577.738151,-2.696501246
3577,3577.844141,-2.781212798
3577,3577.947378,-2.457055603
3577,3578.047225,-2.149750952
3577.4,3578.14312,-1.48341479
3576.6,3578.234587,-2.007518253
3577.4,3578.321205,-0.947709958
3577.6,3578.402634,-0.564581271
3576.8,3578.478636,-1.156514712
3576,3578.548969,-1.664664496
3576,3578.613312,-1.343553525
3576,3578.671316,-1.044428325
3576,3578.722683,-0.766633227
3576,3578.767187,-0.509498998
3576,3578.804668,-0.272344514
3577.4,3578.83507,1.260249831
3576,3578.858466,-0.020387741
3576.4,3578.874983,0.547183719
3575.8,3578.88471,0.110948803
3575.6,3578.887712,0.107352234
3575.4,3578.884031,0.109661025
3575.8,3578.873709,0.680590273
3577,3578.856885,1.936472098
3576.6,3578.833854,1.53296561
3575.8,3578.804983,0.795555342
3575.4,3578.770566,0.5201508
3575.2,3578.730789,0.466257616
3575.2,3578.685785,0.607998645
3574,3578.635659,-0.393637083
3575.8,3578.580494,1.547982817
3575.4,3578.520452,1.187422322
3575.8,3578.455827,1.61621603
3576,3578.386983,1.798535771
3576.2,3578.314335,1.949559283
3575.6,3578.238324,1.320152027
3575.6,3578.159352,1.321505329
3575.6,3578.077764,1.315349024
3576.8,3577.993924,2.429218287
3576.8,3577.908291,2.268309354
3576.8,3577.821408,2.110738491
3577,3577.733827,2.144588364
3576.8,3577.646068,1.783048614
3577,3577.558619,1.826315384
3577.4,3577.471947,2.038018088
3576.2,3577.386489,0.705877022
3575.6,3577.302558,0.0877965
3575.6,3577.220297,0.103934478
3574.4,3577.139712,-1.011121672
3575.6,3577.060731,0.26533889
3575.6,3576.983296,0.260747719
3576,3576.907443,0.628925197
3575.8,3576.833276,0.383917664
3575.6,3576.760902,0.163301258
3575.6,3576.690396,0.153586651
3575.6,3576.621804,0.142081695
3575,3576.555146,-0.434406258
3574.8,3576.49038,-0.56574576
3575.6,3576.427428,0.260034186
3575.6,3576.366253,0.233434867
3576,3576.306902,0.582177938
3575.2,3576.249453,-0.243296401
3575.2,3576.193936,-0.220036478
3574.6,3576.140303,-0.763130517
3574.2,3576.088422,-1.05027071
3574.2,3576.038089,-0.921526736
3574.8,3575.98909,-0.238924394
3574.6,3575.941272,-0.387535853
3574.8,3575.894542,-0.141103391
3574.2,3575.848825,-0.674961201
3574.2,3575.804013,-0.578167148
3574.6,3575.759983,-0.113595961
3574,3575.716628,-0.642779265
3573.2,3575.673821,-1.293059969
3573.8,3575.631361,-0.542538445
3574,3575.589049,-0.252378637
3573.6,3575.546753,-0.558087203
3573.6,3575.504368,-0.447833603
3573,3575.461764,-0.910538244
3574.2,3575.418808,0.378880617
3573.2,3575.37542,-0.552386506
3574.6,3575.331584,0.884690164
3574.6,3575.287367,0.831143326
3574.6,3575.242936,0.777951426
3573.6,3575.198463,-0.213812042
3574,3575.154032,0.227817407
3573.8,3575.10967,0.052084549
3573.2,3575.065383,-0.479006313
3573.8,3575.021142,0.183051969
3573.2,3574.976912,-0.361357419
3573.6,3574.932663,0.100319394
3573,3574.888363,-0.432321637
3572,3574.843932,-1.274399033
3572,3574.799179,-1.068191021
3574.4,3574.753916,1.375964126
3573,3574.708131,-0.046789428
3573,3574.661915,0.013934762
3572,3574.61528,-0.871338903
3573.8,3574.568176,0.984335084
3573.8,3574.520642,0.923628748
3573.8,3574.472855,0.863472721
3573.6,3574.425032,0.616221663
3573.6,3574.377358,0.581271449
3574.6,3574.330016,1.484940921
3573.4,3574.283224,0.204333553
3574,3574.237182,0.76309877
3573.4,3574.192029,0.122460444
3573.4,3574.147858,0.119091418
3572.6,3574.104696,-0.63700567
3572.4,3574.062474,-0.736529791
3572.4,3574.02105,-0.631764815
3572.2,3573.980253,-0.723093145
3572.2,3573.939916,-0.610882571
3571.6,3573.899862,-1.071122798
3571.4,3573.859877,-1.093500882
3571.4,3573.819712,-0.917131277
3571.4,3573.779125,-0.754379972
3572,3573.737923,-0.041196242
3572,3573.696005,0.025301256
3572.2,3573.653356,0.272272397
3572,3573.610003,0.113079877
3573.6,3573.566037,1.662832278
3573.6,3573.521677,1.515074177
3573,3573.477249,0.810110693
3573,3573.433043,0.74562109
3573,3573.389273,0.682803126
3571.8,3573.346081,-0.505151059
3571.8,3573.303493,-0.42274169
3571.6,3573.261428,-0.535239011
3571.6,3573.219768,-0.443040165
3572,3573.178408,0.016927127
3572,3573.137293,0.046590443
3572,3573.096419,0.072180804
3573.6,3573.055846,1.596522179
3572.4,3573.01574,0.299093877
3573.8,3572.97633,1.593666667
3573.8,3572.937884,1.407914858
3573.8,3572.900731,1.232431538
3572.4,3572.865157,-0.247730188
3573,3572.831309,0.325300263
3572.8,3572.799233,0.075309434
3573.8,3572.76899,0.979493236
3574.4,3572.740732,1.392157368
3574.8,3572.714729,1.555833686
3573.8,3572.691299,0.371461261
3574.4,3572.67069,0.824091803
3574.6,3572.653086,0.838702966
3574.6,3572.638676,0.65454391
3574.6,3572.627638,0.484101398
3575,3572.620126,0.702523946
3575.2,3572.616293,0.698669967
3575.2,3572.6163,0.498657079
3574.6,3572.620272,-0.248639229
3574.6,3572.628244,-0.346155513
3574.8,3572.640168,-0.245479036
3574.6,3572.655965,-0.534150725
3574.2,3572.675521,-0.976134819
3572,3572.698592,-3.052415267
3572.2,3572.724708,-2.609910553
3574.4,3572.753299,-0.324366251
3571.8,3572.78391,-2.815897079
3573.6,3572.816142,-0.861802048
3572.2,3572.849575,-2.138306602
3572,3572.883777,-2.122030479
3572.2,3572.918271,-1.716557348
3572,3572.952581,-1.721688313
3571.6,3572.98626,-1.900670959
3571.4,3573.018861,-1.855585242
3571.4,3573.04993,-1.612791769
3571.4,3573.079043,-1.384856592
3571.2,3573.105821,-1.359184892
3571.2,3573.129923,-1.13612186
3571,3573.151038,-1.115981561
3570.8,3573.168883,-1.086865966
3570.8,3573.183188,-0.861975996
3570.8,3573.193718,-0.653693677
3570.6,3573.200278,-0.649244539
3570.2,3573.202694,-0.824435588
3570.4,3573.200797,-0.405305097
3570.2,3573.194438,-0.404104606
3570.8,3573.183528,0.35552173
3570.8,3573.168064,0.463639797
3570.2,3573.148111,-0.003700503
3571.8,3573.123772,1.65433692
3570,3573.095214,-0.084677396
3570,3573.062585,0.076468168
3570.2,3573.025948,0.409610346
3571.4,3572.985397,1.643180008
3571.4,3572.941175,1.595436866
3571.4,3572.893644,1.544599406
3570.4,3572.843165,0.551952547
3571.4,3572.79003,1.553126072
3571.6,3572.734536,1.67550569
3571.6,3572.677049,1.58505356
3570.8,3572.617945,0.743742572
3570.6,3572.557509,0.560953357
3570.4,3572.495925,0.396659103
3570.2,3572.433312,0.249782788
3570.2,3572.369758,0.30709997
3570,3572.305332,0.168367136
3570,3572.240093,0.233349717
3570,3572.174098,0.289640209
3570,3572.10741,0.337786578
3570,3572.040107,0.378320324
3570,3571.972278,0.411756315
3569.8,3571.904014,0.250774318
3570,3571.835404,0.482908615
3570.2,3571.76655,0.684284915
3571.2,3571.697619,1.608179052
3570,3571.628849,0.344859506
3569.8,3571.560449,0.16689022
3569.4,3571.492511,-0.179565302
3569,3571.42503,-0.484217292
3567.8,3571.357901,-1.500938556
3567.8,3571.290896,-1.259670357
3570.6,3571.223793,1.592088473
3569.2,3571.156579,0.151181678
3569.2,3571.089384,0.194003598
3569.2,3571.022298,0.230229396
3568.4,3570.955348,-0.490953444
3570.2,3570.888558,1.318203181
3568.8,3570.822009,-0.101402543
3568.6,3570.755792,-0.226037214
3569.2,3570.689929,0.416680451
3570.2,3570.624478,1.35569324
3569,3570.559601,0.107194586
3569.2,3570.495455,0.31936744
3569.2,3570.432133,0.315525838
3568.6,3570.369689,-0.254499605
3568.6,3570.308134,-0.192706431
3569.4,3570.247453,0.613695227
3569,3570.187684,0.192546386
3568.8,3570.128898,0.006588287
3568.6,3570.071125,-0.158418515
3568.8,3570.014361,0.071930143
3568.6,3569.958594,-0.102032279
3568.6,3569.903815,-0.067804625
3568.2,3569.849997,-0.41366472
3568.6,3569.797093,0.034810686
3569.6,3569.745096,0.992703422
3568.6,3569.694089,-0.049017519
3569.4,3569.644182,0.72198344
3568.4,3569.595459,-0.294917577
3569,3569.547969,0.311849817
3568.2,3569.501721,-0.471259706
3568.2,3569.456679,-0.408261515
3568.2,3569.412758,-0.350724948
3568.2,3569.369865,-0.298343366
3569.4,3569.327953,0.876089074
3569.6,3569.287096,0.965267584
3568.6,3569.247453,-0.09132657
3568.6,3569.20913,-0.084630461
3570,3569.172178,1.23538152
3571.4,3569.136777,2.388941243
3570.4,3569.103296,1.13290634
3571.6,3569.072166,2.080596833
3572,3569.043827,2.147056475
3572.4,3569.018775,2.186652013
3573.2,3568.99756,2.577393907
3570.8,3568.980687,-0.106375177
3570.8,3568.968447,-0.222996573
3573.2,3568.960951,1.925235632
3573,3568.958395,1.359230816
3573.2,3568.961115,1.220650609
3573.2,3568.969441,0.896285676
3573.2,3568.983629,0.59805667
3573.4,3569.003873,0.512733624
3573.6,3569.030316,0.427856117
3573,3569.063053,-0.407381692
3572.8,3569.102078,-0.771252328
3572.8,3569.147266,-0.904408617
3572.6,3569.19841,-1.208552837
3572.6,3569.255251,-1.285350491
3572.2,3569.317474,-1.724247197
3572,3569.384702,-1.91541424
3572.2,3569.456503,-1.698449138
3572.2,3569.532437,-1.686198572
3572.4,3569.612081,-1.47854398
3572,3569.695031,-1.851009003
3572,3569.780869,-1.792834137
3571.2,3569.869133,-2.481797709
3572.2,3569.959324,-1.382409009
3572.8,3570.051003,-0.779592931
3571.4,3570.143826,-2.121468107
3570.6,3570.237395,-2.726420374
3571.6,3570.331186,-1.549521676
3572.8,3570.424726,-0.312001161
3572.2,3570.517728,-0.90816693
3572,3570.609999,-1.050880805
3571.8,3570.70131,-1.168047944
3571.6,3570.791386,-1.261557559
3572.8,3570.879969,-0.018498384
3573,3570.966907,0.140377828
3572.4,3571.052159,-0.470254151
3572.6,3571.135684,-0.252394338
3573.2,3571.21743,0.318937839
3572.6,3571.297379,-0.30479862
3572.2,3571.375504,-0.663103328
3573.4,3571.451742,0.530174055
3573.4,3571.526083,0.453486193
3572.8,3571.598595,-0.179265985
3573.6,3571.669336,0.58043867
3573.6,3571.738374,0.496456291
3573.6,3571.805816,0.420203004
3574.6,3571.871806,1.290316505
3573.2,3571.936513,-0.204542604
3573,3572.000037,-0.393360116
3575,3572.062411,1.510173805
3574.4,3572.123754,0.737044386
3575,3572.184301,1.177406591
3575,3572.244308,0.994083217
3575,3572.304024,0.825297835
3576,3572.363707,1.609465277
3576,3572.423655,1.349749855
3574.8,3572.484169,-0.016795031
3575.8,3572.545449,0.843450285
3575.6,3572.607629,0.468095867
3574.2,3572.6708,-0.994293376
3575.8,3572.734954,0.539765541
3576,3572.800084,0.573039046
3576,3572.866273,0.409313572
3576,3572.933638,0.26077464
3574.4,3573.002216,-1.375894044
3576,3573.071924,0.194979316
3576.2,3573.142666,0.263222715
3575.2,3573.214418,-0.806434358
3577.4,3573.287174,1.260405044
3577.2,3573.36101,0.818997732
3575,3573.43605,-1.455745806
3575,3573.512231,-1.386158988
3576.6,3573.589318,0.187236694
3574.8,3573.667106,-1.620161452
3576.6,3573.745422,0.178160441
3577,3573.824153,0.447709
3577.2,3573.903322,0.493879916
3575.4,3573.98298,-1.3477617
3575.6,3574.063028,-1.084121719
3576,3574.143234,-0.655885927
3572.2,3574.223264,-4.217471991
3573.6,3574.302555,-2.443199116
3575.6,3574.380456,-0.295478444
3576.8,3574.456609,0.851238913
3575.6,3574.530976,-0.395941357
3576.4,3574.603604,0.386920331
3576.4,3574.674527,0.324797941
3576.6,3574.743815,0.4569595
3576.4,3574.811557,0.195932013
3576.4,3574.87783,0.153469414
3576.4,3574.942683,0.116213679
3576.6,3575.006157,0.271613157
3577,3575.068311,0.595715717
3577.2,3575.12925,0.69045386
3577.2,3575.189122,0.582064225
3577.2,3575.248077,0.483011785
3577.4,3575.306254,0.580622844
3578,3575.363803,1.038640179
3577.6,3575.420905,0.496181905
3578,3575.477745,0.765621953
3578,3575.534491,0.622013311
3578,3575.591304,0.490680273
3577.8,3575.648316,0.183199399
3577.4,3575.705602,-0.277422207
3577.4,3575.763157,-0.306213944
3577.4,3575.820923,-0.329532878
3577.2,3575.878816,-0.535596578
3577,3575.936723,-0.713373518
3576.8,3575.994492,-0.864739904
3574.8,3576.051874,-2.681872905
3576.8,3576.108503,-0.507406479
3577.2,3576.164051,-0.087451149
3576.4,3576.218355,-0.842197012
3576.6,3576.271293,-0.561193817
3576,3576.3227,-1.059056947
3575.2,3576.372347,-1.676459078
3576.6,3576.419958,-2.018745339
3574.6,3576.465268,0.138381614
3575.4,3576.508,-0.962793579
3576.8,3576.547893,0.517554982
3576.8,3576.584864,0.507233238
3576.6,3576.618991,0.309166682
3576.6,3576.65038,0.322540331
3576.4,3576.679113,0.146572108
3576.8,3576.705264,0.55614884
3577,3576.728935,0.727719481
3577,3576.750272,0.687971509
3577.6,3576.769467,1.213266292
3578,3576.786766,1.481475916
3578,3576.802487,1.332841382
3577,3576.81694,0.253914563
3577.8,3576.830351,0.991846265
3577.8,3576.842908,0.884794283
3578.6,3576.854842,1.535679138
3578.8,3576.86646,1.535143437
3578.8,3576.878118,1.335407044
3578.4,3576.890158,0.773325906
3579,3576.902861,1.210348338
3579.6,3576.916506,1.585907871
3579.6,3576.93142,1.340696177
3579.8,3576.947954,1.30078211
3579.8,3576.966439,1.066270138
3579.4,3576.987151,0.473789311
3579.8,3577.010298,0.696744645
3580,3577.036044,0.697945158
3579,3577.064522,-0.435681545
3579,3577.095762,-0.495722398
3579,3577.129683,-0.547512848
3580,3577.166187,0.347570223
3580,3577.205246,0.192893348
3579.8,3577.246889,-0.135201652
3580,3577.291132,-0.050350289
3580,3577.337959,-0.165387291
3580,3577.387337,-0.268007453
3580.4,3577.439225,0.016771307
3580.4,3577.493592,-0.110162477
3580.4,3577.550414,-0.223593372
3580.6,3577.609656,-0.1364173
3582,3577.671315,1.066159484
3582.8,3577.735518,1.553004424
3583,3577.802548,1.404732791
3583.8,3577.872772,1.824021489
3584.2,3577.946592,1.80125869
3583.4,3578.024411,0.637126626
3584,3578.106541,0.916420315
3584,3578.193199,0.588224573
3584.4,3578.284567,0.665639405
3584.6,3578.380805,0.536583849
3582.4,3578.481988,-1.839740772
3584.4,3578.588014,0.017871792
3584.6,3578.698729,-0.038755874
3583.8,3578.814042,-1.031842935
3584.2,3578.93383,-0.77729229
3583,3579.057858,-2.053592908
3582.8,3579.185762,-2.228502694
3583,3579.317057,-1.99376146
3583,3579.451224,-1.96245624
3583.4,3579.587779,-1.546875885
3582,3579.726242,-2.861081886
3581.2,3579.866037,-3.43668977
3582.8,3580.006475,-1.66556303
3582.4,3580.146934,-1.969416712
3582.6,3580.286914,-1.658864799
3583.2,3580.425996,-0.996172325
3583.2,3580.563842,-0.966628568
3582.6,3580.700169,-1.495444685
3582.6,3580.834675,-1.385553882
3583,3580.967034,-0.900689631
3584,3581.096989,0.099348478
3584,3581.224423,0.04384172
3584.8,3581.349345,0.748217316
3585,3581.471856,0.802681063
3585,3581.592122,0.659043758
3585,3581.71032,0.529416152
3585.8,3581.82662,1.164240157
3587.8,3581.941289,2.843957818
3583,3582.054652,-2.080503421
3585.4,3582.166826,0.354587246
3585.4,3582.277748,0.246870014
3586.4,3582.387441,1.090308684
3585.4,3582.49604,-0.051123664
3586.8,3582.603687,1.197351019
3586.8,3582.710552,0.975523133
3585.2,3582.816813,-0.729380258
3584.8,3582.922496,-1.10012003
3585.2,3583.02744,-0.666942678
3585.2,3583.131437,-0.654714331
3585.8,3583.234329,-0.074563009
3585.8,3583.336022,-0.124693799
3585.8,3583.436472,-0.166815878
3585.4,3583.535633,-0.577165273
3586,3583.633431,0.005607891
3585.4,3583.729788,-0.606049955
3585.4,3583.824614,-0.576095038
3585.4,3583.917781,-0.543845658
3585.4,3584.009151,-0.509681517
3584.8,3584.098574,-1.037414412
3584.4,3584.185851,-1.305311157
3584.4,3584.270711,-1.153981027
3584.4,3584.352862,-1.009410354
3583.2,3584.431999,-1.998531225
3583.2,3584.507754,-1.7259373
3583.2,3584.579702,-1.469144077
3583,3584.64744,-1.415636529
3583.4,3584.710622,-0.790192584
3583,3584.768966,-0.979473578
3584.2,3584.822275,0.368175783
3583.2,3584.870452,-0.507242633
3584.2,3584.913473,0.607527202
3584,3584.951372,0.464054202
3584.2,3584.984256,0.71443172
3584.4,3585.012282,0.934511536
3585,3585.035666,1.501683517
3585.6,3585.054717,1.994824788
3585.8,3585.069855,2.042975644
3585.8,3585.08156,1.885682827
3584.2,3585.090267,0.233191363
3585.8,3585.096293,1.781748296
3584.2,3585.099887,0.131376578
3585.4,3585.101276,1.306463713
3584.2,3585.100651,0.081140638
3585.4,3585.098184,1.255481917
3585.8,3585.094089,1.532108381
3586,3585.088676,1.578123842
3585.4,3585.082301,0.856606025
3586,3585.075279,1.341458743
3586.2,3585.067907,1.383801002
3586,3585.060497,1.035264436
3586.8,3585.053369,1.659046824
3587,3585.046866,1.632821606
3587.2,3585.041377,1.596624934
3586,3585.037261,0.23679825
3586.8,3585.034768,0.912458659
3587.2,3585.034089,1.124234034
3586.2,3585.035422,-0.013988017
3587,3585.038918,0.670645535
3587,3585.04469,0.516048325
3585.4,3585.052813,-1.128925343
3585.4,3585.063217,-1.070881901
3585.4,3585.075682,-1.013680208
3584.2,3585.089915,-2.084312214
3584.6,3585.105545,-1.511811488
3586.2,3585.122213,0.130291549
3583.8,3585.139655,-2.179629843
3585.6,3585.157628,-0.256885146
3585.8,3585.175905,-0.062094917
3585.4,3585.194376,-0.453492297
3585.2,3585.212965,-0.607607039
3585.2,3585.231556,-0.551196666
3584.6,3585.249992,-1.060682406
3584.4,3585.268071,-1.12616826
3584.6,3585.285546,-0.799352825
3585,3585.302196,-0.316588278
3585,3585.317873,-0.263200113
3585,3585.332492,-0.213167896
3585,3585.345994,-0.166410949
3584.4,3585.358314,-0.686300098
3584.6,3585.369354,-0.387225424
3585.2,3585.379017,0.256357287
3585.8,3585.387294,0.823362707
3585.8,3585.394299,0.755047286
3586,3585.400212,0.878042956
3586.6,3585.405253,1.356469913
3587,3585.409704,1.581084016
3587.4,3585.41392,1.767671601
3587.4,3585.418302,1.543312366
3587.8,3585.423261,1.709093929
3586.2,3585.429154,-0.036491211
3588,3585.436234,1.616154039
3588,3585.444744,1.369952516
3588,3585.454997,1.141014631
3586.6,3585.467263,-0.386020986
3587.6,3585.481673,0.521950254
3587.6,3585.498286,0.377673019
3587.8,3585.517187,0.433300666
3588,3585.538483,0.476897442
3587.2,3585.562257,-0.429636969
3587.8,3585.588529,0.086455081
3587.2,3585.617265,-0.588275877
3587.8,3585.648401,-0.054300725
3588.4,3585.681895,0.414827066
3588.6,3585.717774,0.447606956
3588.6,3585.756128,0.283049196
3588.8,3585.797045,0.321233158
3589,3585.840608,0.350041557
3589,3585.886894,0.182471372
3589,3585.935962,0.030715823
3588,3585.987812,-1.045083441
3588,3586.042321,-1.049506889
3588.4,3586.099275,-0.672269335
3588.4,3586.15846,-0.712319123
3589,3586.219707,-0.18082152
3588.6,3586.282893,-0.651666243
3588.4,3586.34789,-0.875969234
3588.6,3586.41453,-0.693188084
3588.4,3586.482618,-0.903848779
3588.4,3586.551951,-0.896278922
3588.4,3586.622311,-0.883917667
3588.2,3586.693472,-1.055033411
3587,3586.76516,-2.137733909
3587,3586.836989,-1.949947611
3587,3586.908492,-1.769554461
3587.8,3586.979228,-0.845312767
3588,3587.048876,-0.586357162
3588.6,3587.117249,0.023224418
3588,3587.18425,-0.564983239
3588,3587.249794,-0.514720562
3588.6,3587.313785,0.098357662
3588.2,3587.376158,-0.299267878
3587.8,3587.436857,-0.646160806
3588.8,3587.495809,0.369099371
3588.8,3587.552988,0.324312472
3589.2,3587.608461,0.659657114
3589.8,3587.662365,1.139815961
3589.8,3587.714909,0.992639734
3589.8,3587.766339,0.85651939
3589.8,3587.816884,0.730943531
3589.8,3587.866742,0.615413435
3589.8,3587.916082,0.509442854
3589.6,3587.965037,0.224739537
3589.8,3588.013706,0.347894842
3589.8,3588.062166,0.266302343
3589.8,3588.110488,0.192496274
3590,3588.158734,0.31386946
3590,3588.206967,0.230773646
3590.4,3588.25526,0.531366064
3590.6,3588.303714,0.604556358
3590.8,3588.35246,0.664345134
3590.2,3588.401634,-0.039549667
3589.4,3588.451285,-0.848326965
3590.6,3588.501361,0.322506578
3589.4,3588.551784,-0.901483821
3590.6,3588.602483,0.279336012
3589.4,3588.653381,-0.935387203
3590.8,3588.704402,0.441824198
3589.2,3588.755473,-1.16422921
3590.8,3588.806511,0.433165466
3589.8,3588.857443,-0.602839464
3590.8,3588.908228,0.366306762
3590.2,3588.95885,-0.284111082
3590.2,3589.009287,-0.291993426
3589.8,3589.059477,-0.67219413
3589.8,3589.109302,-0.626533149
3589.8,3589.158614,-0.581131708
3588.6,3589.207227,-1.663065204
3588.6,3589.254868,-1.477078458
3588.6,3589.301185,-1.300845404
3588.2,3589.345823,-1.509834446
3588.2,3589.388431,-1.305396575
3587.4,3589.428651,-1.864458973
3588.4,3589.46612,-0.650691108
3588.4,3589.500548,-0.511645544
3588,3589.531744,-0.757831359
